the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E6100000338D2617637C52C022FAB5F5D36B4440,,25641,,NYSDOH: 6555,Pediatric Dentistry Ext Clinic,722,West  168 Street,722 West  168 Street,New York,Manhattan,1,10032,40.842406,-73.943548,999869.6212,246193.681,1063400,1021390017,112,10,25500,MN36,0101000020110F00005D7A17876F665FC1B91A421331085341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Columbia University Health Care, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000097FE25A94C8152C07EFE7BF0DA514440,,39730,,NYSDOH: 9971,PS 971,6214,4 Avenue,6214 4 Avenue,Brooklyn,Brooklyn,3,11220,40.639494,-74.020304,978615.1097,172261.9867,3143927,3057990038,307,38,7200,BK32,0101000020110F0000225B2DA3C76E5FC159F6F2E913EB5241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000B1A547533D7C52C0EDD45C6E304C4440,,5468,,NYSDOH: 6637,"All City Family Healthcare Center, Inc.",3632,Nostrand Avenue,3632 Nostrand Avenue,Brooklyn,Brooklyn,3,11229,40.595228,-73.941243,1000567.8058,156139.5706,3411216,3074050914,315,48,59402,BK17,0101000020110F0000C28C3D612F665FC1ECA430FEBCE45241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,All City Family Healthcare Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000001A53B0C6D97E52C0836E2F698C584440,,114489,,NYSDOH: 5574,Fort Greene District Health Center,295,Flatbush Avenue Extension,295 Flatbush Avenue Extension,Brooklyn,Brooklyn,3,11201,40.691785,-73.982042,989229.9284,191313.0541,3058406,3020790021,302,35,1500,BK38,0101000020110F0000E00192CF9E6A5FC1D82F217192F25241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,"Gotham Health FQHC, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOHMH,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000002FA704C4247C52C0FDA36FD234684440,,25080,,,Harlem Hospital Center,506,Lenox Avenue,506 Lenox Avenue,New York,Manhattan,1,10037,40.814112,-73.939744,1000929.1079,235885.7838,1053899,1017330001,110,9,21200,MN03,0101000020110F0000489AB1A905665FC1B736417120045341,Health Care,Hospitals and Clinics,Hospital,,,,,,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC: City,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E610000001DE02098A7A52C0DD3F16A243684440,,138366,,NYSDOH: 9114,Medalliance Medical Health Services Extension Clinic,514,East  149 Street,514 East  149 Street,Bronx,Bronx,2,10455,40.814564,-73.914675,1007868.2742,236056.245,2115790,2022750007,201,8,4300,BX39,0101000020110F000046EFEBFE4B635FC166412A1031045341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Medalliance Medical Health Services, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000EE04FBAF737452C0C2F7FE06ED594440,,158084,,NYSDOH: 7569,Medisys Family Care Center,133-03,Jamaica Avenue,133-03 Jamaica Avenue,Richmond Hill,Queens,4,11418,40.702546,-73.819561,1034280.4084,195284.2861,4194031,4092840006,409,29,14202,QN54,0101000020110F000010083BFCF4585FC1F70A9F711DF45241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,Jamaica Hospital Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000056EF703B347E52C024D1CB28965F4440,,81386,,NYSDOH: 9314,NYU Langone Orthopedic Center,333,East   38 Street,333 East   38 Street,New York,Manhattan,1,10016,40.74677,-73.971938,992025.601,211346.2582,1021925,1009447502,106,4,7800,MN20,0101000020110F00000D59279E85695FC1D7C59E6F75FA5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000A51309A69A7C52C0BB0ED59464674440,,45479,,NYSDOH: 7027,Upper Room AIDS Ministry ADHC,123,West  124 Street,123 West  124 Street,New York,Manhattan,1,10027,40.807757,-73.946939,998939.0829,233569.231,1084686,1019090020,110,9,22200,MN11,0101000020110F000009C717E6CD665FC163F469C536035341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Upper Room Aids Ministry, Inc: ADHC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000774B72C0AE7C52C0E1B20A9B01684440,,164335,,NYSDOH: 10058,Harlem Children's Zone Promise Academy 1,245,W. 129th Street,245 W. 129th Street,New York,Manhattan,1,10027,40.812549,-73.948166,998598.3095,235314.8543,,1019330020,110,9,22400,MN03,0101000020110F0000DC33CA0BF0665FC16C1E26F8E6035341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Institute for Family Health, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000041BB438A017F52C0F2608BDD3E634440,,136169,,NYSDOH: 9729,NYU Winthrop NYC Cyberknife,150,Amsterdam Avenue,150 Amsterdam Avenue,New York,Manhattan,1,10023,40.775356,-73.984469,988551.5865,221760.1336,1088576,1011587507,107,6,15500,MN14,0101000020110F00004FAD9A5AE26A5FC15216ABBE8FFE5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,NYU Langone Health System,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000FA6184F0687B52C06A4DF38E53564440,,90189,,NYSDOH: 10182,P.S. 335 Granville T. Woods,130,Rochester Avenue,130 Rochester Avenue,Brooklyn,Brooklyn,3,11213,40.674425,-73.92828,1004144.144,184995.7753,3035887,3013550023,308,36,30700,BK61,0101000020110F00002A55079FC6645FC134ADA25815F05241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000D6E1E82ADD8052C0A034D42824514440,,83427,,NYSDOH: 10087,Brooklyn Community Dialysis,730,64 Street,730 64 Street,Brooklyn,Brooklyn,3,11220,40.633916,-74.013499,980503.1663,170229.2352,3328805,3058210018,310,38,12000,BK34,0101000020110F0000B90250410A6E5FC1AC3B4E5947EA5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000080D3BB783F7F52C07CF31B261A5E4440,,121512,,NYSDOH: 9566,Avantus Irving Place Dialysis Center,120,East   16 Street,120 East   16 Street,New York,Manhattan,1,10003,40.735173,-73.988249,987506.7198,207120.1961,1017814,1008710068,105,2,5000,MN21,0101000020110F00008BF2038D4B6B5FC160388C77CBF85241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Avantus Renal Therapy New York, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000000A9DD7D8257052C0E0BA6246784D4440,,91262,,NYSDOH: 3088,Far Rockaway Treatment Center,16-00,Central Avenue,16-00 Central Avenue,Far Rockaway,Queens,4,11691,40.605233,-73.75231,1053027.1886,159876.3909,4297967,4155370147,414,31,103202,QN15,0101000020110F0000948C0466A5515FC17B7720B62BE65241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Northwell Healthcare, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000003999B855107F52C0CF13CFD902524440,,93033,,NYSDOH: 6774,LMRC Mobile Unit,1312,38 Street,1312 38 Street,Brooklyn,Brooklyn,3,11218,40.640712,-73.985372,988309.6878,172705.4932,3123349,3052990011,312,39,22600,BK88,0101000020110F0000A0EFFA7BFB6A5FC11E7CA29540EB5241,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"L'Refuah Medical & Rehabilitation Center,Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000E63FA4DFBE7E52C0A86F99D365614440,,77701,,NYSDOH: 10083,ColumbiaDoctors/NewYork-Presbyterian Imaging,51,West 51st Street,51 West 51st Street,New York,Manhattan,1,10019,40.76092,-73.9804,989679.738,216501.005,,1010040029,105,4,13100,MN17,0101000020110F0000104A3A1D716A5FC17C3DA3477DFC5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,ColumbiaDoctors/NewYork-Presbyterian Imaging,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F0315871AA7352C0A070766B995E4440,,74233,,NYSDOH: 6954,All County LLC,161-05,Horace Harding Expressway,161-05 Horace Harding Expressway,Fresh Meadows,Queens,4,11365,40.739057,-73.807278,1037656.7293,208593.6488,4311350,4067390016,407,20,121500,QN62,0101000020110F00009E9EA4269F575FC113B22D1F5AF95241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,All County LLC,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000075560BEC317C52C0D63A71395E594440,,79975,,NYSDOH: 5589,Sumner Avenue Child Health Clinic,47,Marcus Garvey Boulevard,47 Marcus Garvey Boulevard,Brooklyn,Brooklyn,3,11206,40.698188,-73.940547,1000735.564,193650.8564,3324728,3015800001,303,36,28502,BK35,0101000020110F00000A02A0021C665FC170CDC7777DF35241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Gotham Health FQHC, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000001A53B0C6D97E52C071033E3F8C584440,"160350;160353;177361;180256;194882",114488,,,Fort Greene Health Center,295,Flatbush Avenue Ext,295 Flatbush Avenue Ext,Brooklyn,Brooklyn,3,11201,40.69178,-73.982042,989230,191311,,3020790021,302,35,1500,BK38,0101000020110F0000E00192CF9E6A5FC1B712264292F25241,Health Care,Hospitals and Clinics,Ambulatory Health Facility,,,,,,,City Owned,Public,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYCDOHMH: City,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYCDOHMH,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E610000084640113B87E52C00B62A06B5F5C4440,,182364,,NYSDOH: 5640,Wm F Ryan Community Health Center Inc-NENA,279,East    3 Street,279 East    3 Street,New York,Manhattan,1,10009,40.721662,-73.979985,989797.9994,202198.1516,1004406,1003730064,103,2,2601,MN28,0101000020110F000012FF9490656A5FC134ECDB49DBF65241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,William F Ryan Community Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000D6011077F57752C0B2F677B647694440,,155740,,NYSDOH: 7731,Soundview Dialysis Center,1622,Bruckner Boulevard,1622 Bruckner Boulevard,Bronx,Bronx,2,10473,40.822501,-73.874357,1019024.4124,238961.4157,2118950,2036530050,209,18,2800,BX09,0101000020110F0000FD6E73F3E95E5FC1DC2AFCEF54055341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000DE1E84807C7852C01DE736E15E6B4440,,97681,,NYSDOH: 4506,Metro Community Health Center Bronx,979,Cross Bronx Expressway Service,979 Cross Bronx Expressway Service,Bronx,Bronx,2,10460,40.838833,-73.882599,1016735.2456,244908.5984,,,206,17,35900,BX17,0101000020110F00002E7F2553CF5F5FC184986CA3AD075341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Metro Community Health Centers, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000049F60835437C52C0406B7EFCA56B4440,,136868,,NYSDOH: 6773,CUHC Mobile Unit,630,West  168 Street,630 West  168 Street,New York,Manhattan,1,10032,40.841003,-73.941602,1000408.3747,245682.8307,1084386,1021380040,112,10,25100,MN36,0101000020110F0000C2C3EA5E39665FC18FE9A376FD075341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Columbia University Health Care, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000B9FE5D9F397952C0EFFFE38409574440,,110502,,NYSDOH: 10040,"ICL Healthcare Choices, Inc.",179,Jamaica Avenue,179 Jamaica Avenue,Brooklyn,Brooklyn,3,11207,40.679978,-73.894142,1013611.3362,187028.6518,3080618,3034870010,305,37,114201,BK83,0101000020110F00005997A49010615FC11260391EE1F05241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,ICL Healthcare Choices Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000EACF7EA4887752C0212235ED626A4440,,166219,,NYSDOH: 9430,St. Lawrence Community Health Center,1764,Westchester Avenue,1764 Westchester Avenue,Bronx,Bronx,2,10472,40.831144,-73.867715,1020858.0552,242113.1127,2098972,2037620032,209,18,7000,BX55,0101000020110F00009F07DF1A315E5FC19D0657D092065341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Urban Health Plan Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000DD955D30B87D52C066136058FE4A4440,,85568,,,Coney Island Hospital/Ems 43,2661,Ocean Parkway,2661 Ocean Parkway,Brooklyn,Brooklyn,3,11235,40.585887,-73.964367,994147.3243,152732.7953,3412539,3072390001,313,48,37000,BK19,0101000020110F0000F05CF6EAB2685FC1D01E72A966E35241,Health Care,Hospitals and Clinics,Hospital,,,,,,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC: City,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E61000002C62D8614C7A52C036CB65A373604440,,155452,,NYSDOH: 5593,Woodside Houses Child Health Clinic,50-53,Newton Road,50-53 Newton Road,Woodside,Queens,4,11377,40.753529,-73.910912,1008932.556,213820.1667,,,401,26,16300,QN70,0101000020110F00006342A045E3625FC1ADCA21BC6DFB5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,New York City Health and Hospital Corporation,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000581AF8510D7D52C03B8F8AFF3B624440,,87956,,NYSDOH: 9295,HSS Ambulatory Care Clinic,475,East   72 Street,475 East   72 Street,New York,Manhattan,1,10021,40.767456,-73.953938,997009.0805,218885.141,1045849,1014670021,108,5,12400,MN31,0101000020110F0000D5AD19AE90675FC145BBF16F6DFD5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,NY Society for the Relief of The Ruptured & Crippled,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000A391CF2B9E7D52C004ABEAE577664440,,103010,,NYSDOH: 6348,M.S. 54 Booker T. Washington,103,West  107 Street,103 West  107 Street,New York,Manhattan,1,10025,40.800534,-73.962779,994555.02,230935.3209,1055990,1018620011,107,7,19300,MN09,0101000020110F00008C0157B986685FC1EC7903362D025341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,William F Ryan Community Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000344B02D4D46E52C095BA641C235B4440,,76549,,NYSDOH: 7879,Queens Village Dialysis Center,222-02,Hempstead Avenue,222-02 Hempstead Avenue,Queens Village,Queens,4,11429,40.712009,-73.73174,1058619.8841,198794.4097,4240586,4111570020,413,27,56800,QN34,0101000020110F0000997022F0684F5FC10A1862DA78F55241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000058E71890BD7652C01C261AA4E06D4440,,158778,,NYSDOH: 3898,Ambulatory Surgery Center of Greater New York,1101,Pelham Parkway North,1101 Pelham Parkway North,Bronx,Bronx,2,10469,40.858418,-73.85532,1024271.62,252055.4127,2050221,2043650005,211,13,32600,BX31,0101000020110F000032765827D85C5FC1AC538C2E7E0A5341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Ambulatory Surgery Center of Greater New York, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000009BABE639227F52C06D00362042584440,,82640,,NYSDOH: 10126,"Century Medical and Dental Center, Inc.",200,Livingston Street,200 Livingston Street,Brooklyn,Brooklyn,3,11201,40.689518,-73.986464,988003.7623,190486.6675,3392981,3001647502,302,33,3700,BK38,0101000020110F00006875E0DF196B5FC1B258583C3FF25241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Century Medical & Dental Center, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F38E5374247952C02CA0504F1F6D4440,,29741,,NYSDOH: 4768,St Barnabas Hospital-Hemodialysis,4441,3 Avenue,4441 3 Avenue,Bronx,Bronx,2,10457,40.852518,-73.89285,1013892.5574,249890.9311,2011531,2030480038,206,15,37504,BX17,0101000020110F0000775CDB9BEC605FC145705218A5095341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,St Barnabas Hospital Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000ACC95356D37952C017D522A2986A4440,,123441,,NYSDOH: 1208,Morrisania-Mott Haven,1309,Fulton Avenue,1309 Fulton Avenue,Bronx,Bronx,2,10456,40.832783,-73.903524,1010947.627,242697.1756,2009620,2029250080,203,16,14701,BX01,0101000020110F0000076335AA15625FC192853219CF065341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Public,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOHMH,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000F8FA5A971A7C52C004013274EC684440,,136295,,NYSDOH: 9879,"William F. Ryan Community Health Center, Inc.",138,West 143rd Street,138 West 143rd Street,New York,Manhattan,1,10030,40.819716,-73.939123,1001099.7117,237927.6596,,1020110053,110,9,23200,MN03,0101000020110F000079736961F4655FC1F20DA984EE045341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,William F Ryan Community Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
