the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E6100000C4D2C08F6A7C52C09F5A7D7555564440,,24408,,,Brooklyn Children's Museum,145,Brooklyn Avenue,145 Brooklyn Avenue,Brooklyn,Brooklyn,3,11213,40.674483,-73.944004,999782.6902,185013.6183,3031049,3012290001,308,36,34100,BK61,0101000020110F000090F8D6377C665FC10AEE787917F05241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000005F5E807D747E52C0B1A888D3495E4440,,31712,,,Asser Levy Park Expansion,495,East 23 Street,495 East 23 Street,New York,Manhattan,1,10010,40.736628,-73.97586,990940,207651,,1009810005,106,4,6200,MN20,0101000020110F0000D5873CC4F2695FC1783E0EE800F95241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000001C25AFCE317552C09EB12FD978644440,"82147;82245;82428",81922,,,Frank Golden Memorial Park,15,Avenue,15 Avenue,College Point,Queens,4,11356,40.784938,-73.831165,1031005,225296,4440090,"4041010056;4041030019;4041040025;4041050131",407,19,94500,QN49,0101000020110F0000267F51EC375A5FC1DA768EE8EFFF5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000086014BAE627F52C007600322C4614440,,23376,,,HS Graphic Comm Arts & Park,439,West   49 Street,439 West   49 Street,New York,Manhattan,1,10019,40.763798,-73.990398,986910.0115,217548.9837,1026646,1010590015,104,3,12700,MN15,0101000020110F00009CF1735B876B5FC176A08B06E7FC5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000006A8995D1C87752C09A42E73576534440,,115840,,NYCDPR: B371,Spring Creek Park,409,Gateway Drive,409 Gateway Drive,Brooklyn,Brooklyn,3,11239,40.652045,-73.871632,1019869.4395,176860.021,3348830,3044520490,305,42,107000,BK82,0101000020110F000078EB541D9E5E5FC192141844E0EC5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 40.925,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000B58AFED0CC6D52C0BA9EE8BAF05F4440,55673,124543,,NYCDPR: Q310,Glen Oaks Oval,73-80,260 Street,73-80 260 Street,Glen Oaks,Queens,4,11004,40.749534,-73.715626,1063042.7876,212479.9793,,4084450001,413,23,155102,QN44,0101000020110F0000DBF8C97CA84D5FC141DFABF8DAFA5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 2.914,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000F2785A7EE07852C03CF71E2E394A4440,,8703,,,Brooklyn Marine Park,,,Flatbush Avenue,Brooklyn,Brooklyn,3,11234,40.57987,-73.888702,1015166.3346,150558.3098,3242370,3085900900,356,46,70202,BK99,0101000020110F00002826A62B79605FC16A43C42C8AE25241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000097ADF545428052C075B169A510564440,"154540;56681;56684",131121,,,Red Hook Park,140,Lorraine Street,140 Lorraine Street,Brooklyn,Brooklyn,3,11231,40.672383,-74.004045,983128.0102,184243.6455,3008670,"3003160032;3005820001;3005940001;3006070001",306,38,5300,BK33,0101000020110F00007F66C926036D5FC12D93EB6ACAEF5241,Parks and Plazas,Parks,Community Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000002079E750867952C0261E5036E55E4440,,39673,,,Sherry Park,66,Street,66 Street,Woodside,Queens,4,11377,40.74137,-73.898823,1012287,209394,,4013430078,402,26,24700,QN63,0101000020110F000054672ED692615FC153735D14AFF95241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000003DBB7CEBC37B52C09C1A683EE7684440,,117581,,,Park,2,West 145 Street,2 West 145 Street,New York,Manhattan,1,10039,40.819557,-73.933833,1002563.879,237870.8697,,1017660045,110,9,23600,MN03,0101000020110F00001ECA152961655FC19398CAABE8045341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000D6355A0EF47452C01C23D923D4584440,,156974,,,Lt Frank J Mcconnel Pk (Q-217),,,Atlantic Avenue,South Richmond Hill,Queens,4,11419,40.693974,-73.827396,1032114,192157,,4094370060,409,28,14800,QN54,0101000020110F00008DAB4608CF595FC1EA4CB6C9E2F25241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BE86E0B88C7B52C09010E50B5A6C4440,171113,181491,,NYCDPR: M037,Highbridge Park,506,Edgecombe Avenue,506 Edgecombe Avenue,New York,Manhattan,1,10033,40.846498,-73.930464,1003488.5911,247686.9817,,1021060001,112,10,31100,MN99,0101000020110F0000B860D26603655FC12F91DF9CC7085341,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 127.680,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,"NYCDEP;NYCDPR","NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000C5AEEDED967E52C003CC7C073F594440,,26224,,,Ingersoll Houses,65,Park Avenue,65 Park Avenue,Brooklyn,Brooklyn,3,11205,40.697236,-73.977962,990361,193299,,3020250150,302,35,21100,BK68,0101000020110F0000FC2CD3432D6A5FC1E085D1855AF35241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000007CF1457BBC7952C0B87361A417554440,,123282,,NYCDPR: B367,Livonia Park,393,Powell Street,393 Powell Street,Brooklyn,Brooklyn,3,11212,40.664784,-73.902129,1011401.999,181490.1658,3328133,3037970001,316,42,91000,BK81,0101000020110F00003CBA9AD7EE615FC1795A2C9AB3EE5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.936,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000960A2AAA7E8552C05512D90759524440,,9465,,NYCDPR: R025,Mahoney Playground,,,Beechwood Avenue,Staten Island,Staten Island,5,10301,40.643342,-74.085856,960423.6528,173674.7299,,5000510450,501,49,700,SI22,0101000020110F0000092FF4F0E7755FC1BF492A0BA1EB5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 2.087,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000DEAB5626FC7852C00F9A5DF7566E4440,,81861,,,Rose Hill Park,,,East Fordham Road,Bronx,Bronx,2,10458,40.862029,-73.89039,1014569,253357,,2032730800,207,15,39700,BX06,0101000020110F00001B5CB725A8605FC166DE4C0E030B5341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000AF5DDA70587A52C06C5ED5592D6C4440,,75572,,,Walton Slope (Park Grass Area),,,Walton Avenue,Bronx,Bronx,2,10453,40.845134,-73.911648,1008695,247195,,2028220001,204,14,22702,BX41,0101000020110F0000862438C1F7625FC1CABABC6E95085341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000004A7CEE04FB7952C04A5F0839EF534440,,119122,,NYCDPR: B343,Osborn Playground,1461,Linden Boulevard,1461 Linden Boulevard,Brooklyn,Brooklyn,3,11212,40.655738,-73.905946,1010346.6662,178193.5484,,3036370001,316,42,92200,BK81,0101000020110F000088C39E1159625FC1D4977BBC67ED5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 2.013,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,"NYCDOE;NYCDPR","NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000ADFC3218238052C0BDC3EDD0B0584440,,116539,,,Pier 6,,,Atlantic Avenue,Brooklyn,Brooklyn,3,11201,40.692896,-74.002142,983656,191717,,3002450029,302,1,500,MN99,0101000020110F0000AB9AF630CE6C5FC1EA406038BBF25241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000092CD55F31C7952C0F790F0BDBF574440,,164087,,,Highland Park,58-02,Vermont Avenue,58-02 Vermont Avenue,Ridgewood,Queens,4,11385,40.685539,-73.892392,1014094,189055,,4037400001,405,30,56100,QN99,0101000020110F0000B426DCDCDF605FC1A02B5233ADF15241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000005F7CD11E2F7552C0A8E49CD8436B4440,,82803,,,Waterbury Park/Bufano Plgd,1300,Bradford Avenue,1300 Bradford Avenue,Bronx,Bronx,2,10461,40.838008,-73.831001,1031013.1323,244631.522,2073674,2053540001,210,13,18400,BX52,0101000020110F000053B2E85B335A5FC12964734A8F075341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000014B4C9E1937A52C0828FC18A53654440,,25250,,,Randall's Island Park Addition,,,,New York,Manhattan,1,,40.791612,-73.915276,1007710,227694,,1018190003,,8,24000,,0101000020110F00005DEAB6B85C635FC1F6BBB639E5005341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000904E5DF92C8052C0E7C2482F6A5B4440,,43211,,,Foley Square/ T. Paine Park,501,Centre Street,501 Centre Street,New York,Manhattan,1,10007,40.714178,-74.002745,983489,199471,,1001580017,101,1,2900,MN27,0101000020110F0000554D01F9DE6C5FC1F0A2397DC8F55241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000143FC6DCB57F52C04E2B85402E574440,,125626,,NYCDPR: B019,Carroll Park,375,Court Street,375 Court Street,Brooklyn,Brooklyn,3,11231,40.681099,-73.995475,985505.1637,187419.0185,,3004420001,306,39,7500,BK33,0101000020110F0000A7BC45A6146C5FC15F6491410AF15241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.915,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000004F78094E7D6F52C058207A5226534440,,42528,,,Public Place,,,Brookville Boulevard,Rosedale,Queens,4,11422,40.649607,-73.742023,1055836,176051,,4137690100,413,31,66400,QN05,0101000020110F000005C7D31C87505FC1125B44D686EC5241,Parks and Plazas,Parks,Community Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000AB048BC3997652C04A0856D5CB574440,103715,103714,,NYCDPR: Q128,London Planetree Playground,88-02,Atlantic Avenue,88-02 Atlantic Avenue,Ozone Park,Queens,4,11416,40.685908,-73.853135,1024981.5452,189205.2635,4187415,4090240001,409,32,3400,QN53,0101000020110F0000D88E6D589B5C5FC1247832BEBAF15241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.805,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000000AF31E679A7C52C0BDFE243E77604440,"107541;152442",107468,,,Queensbridge Park,,,Queens Plaza,Long Island City,Queens,4,11101,40.753639,-73.946924,998955,213852,,"4004650375;4004650425;4004770070",402,26,2500,QN68,0101000020110F000040E6397BCD665FC1AF17ACC671FB5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000027DBC01DA87F52C0226DE34F54624440,,115597,,,De Witt Clinton Park,641,West   52 Street,641 West   52 Street,New York,Manhattan,1,10019,40.768198,-73.994636,985735.8139,219152.0098,1027153,1011000001,104,3,13500,MN15,0101000020110F00009C6CDC4CFD6B5FC1ED46E2B388FD5241,Parks and Plazas,Parks,Neighborhood Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000004D2F3196E97852C01553E9279C614440,"165346;32764;64811;77276;77277;77278;77282;77288",156955,,,Laguardia Landing Lights Park,79-02,25 Avenue,79-02 25 Avenue,East Elmhurst,Queens,4,11370,40.762578,-73.889257,1014928,217124,,"4010340001;4010340025;4010340030;4010430018;4010440006;4010550054;4010560001;4010770001;4010770075",403,22,30904,QN28,0101000020110F00001FA3B79D88605FC1CF57E532BAFC5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000F16778B3068C52C08484285FD0484440,,160636,,,Fresh Kills /Owl Hollow Park,1315,Arthur Kill Road,1315 Arthur Kill Road,Staten Island,Staten Island,5,10314,40.568859,-74.187909,932044,146583,,5059000100,503,51,22800,SI05,0101000020110F0000E9792F1000815FC1082F2EBDF6E05241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000145D177E707C52C04CFA7B293C644440,,160875,,NYCDPR: M192,Stanley Isaacs Playground,,,,New York,Manhattan,1,10128,40.783086,-73.944366,999657.0144,224580.9821,,,108,5,15200,MN32,0101000020110F0000EAC2E34A86665FC118F0AED6ABFF5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.208,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000022516859F76F52C00E2C47C8404E4440,,85446,,,Redfern Houses Playground,15-01,Redfern Avenue,15-01 Redfern Avenue,Far Rockaway,Queens,4,11691,40.611352,-73.749472,1053809,162108,,,414,31,103201,QN15,0101000020110F00004D05D66A56515FC1BD517A050CE75241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000D28C45D3D97D52C08FE3874A23584440,4965,4971,,NYCDPR: B259,Underwood Park,336,Waverly Avenue,336 Waverly Avenue,Brooklyn,Brooklyn,3,11205,40.688577,-73.96642,993562.7883,190145.5317,3319502,3019310001,302,35,19700,BK69,0101000020110F000099F0730DEC685FC17F6EE6B21CF25241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.247,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000007EFFE6C5897952C08602B68311714440,23749,160522,,,Bailey Playground,3607,Bailey Avenue,3607 Bailey Avenue,Bronx,Bronx,2,10463,40.883347,-73.899034,1012169,261121,,"2032690075;2032700100",208,11,27900,BX28,0101000020110F0000138E70B598615FC12DD471A4130E5341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000063804413287D52C0D6E429ABE95A4440,,109369,,NYCDPR: B223PD,Rodney Playground Center,349,Rodney Street,349 Rodney Street,Brooklyn,Brooklyn,3,11211,40.710256,-73.955571,996567.502,198044.969,,3024220025,301,34,51300,BK73,0101000020110F000095AB5220BE675FC11FDC167E38F55241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.196,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
